Nombre,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,Saturacion_Mes
dn_Cartago_d1_5_0_Bandwidth+OUT_percent,81.74,74.31,74.8,76.72,75.1,70.67,70.34,71.56,63.03,67.43,72.51,77.13,77.73,83.26,72.03,76.97,72.53,70.26,66.42,73.21,79.33,82.29,78.14,74.22,73.77,85.02,82.9,83.19,81.79,0
dn_Cartago_d1_5_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d1_5_1_Bandwidth+OUT_percent,82.53,72.76,77.11,74.09,75.77,71.09,71.3,71.35,62.98,67.99,73.31,76.12,77.83,82.51,71.66,75.81,73.26,70.55,67.74,73.89,78.05,82.34,78.21,73.93,74.2,84.78,82.8,83.94,81.84,0
dn_Cartago_d1_6_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d1_6_0_Bandwidth+OUT_percent,42.53,30.12,36.62,30.75,39.63,36.2,37,29.52,34.45,34.4,30.58,34.67,35.72,35.23,31.48,34.74,33.51,30.33,29.93,45.75,37.99,37.5,35.78,35.16,35.62,41.67,39.83,41.29,32.82,0
dn_Cartago_d1_6_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d1_6_1_Bandwidth+OUT_percent,42.54,30.2,37.19,30.32,38.71,37.13,37.14,30.33,35.8,34.92,32.07,34.98,35.75,35.35,32.03,34.85,33.01,30.1,30.38,44.17,38.67,37.76,36.45,35.02,35.19,40.48,38.79,39.81,32.74,0
dn_Cartago_d1_7_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d1_7_0_Bandwidth+OUT_percent,35.23,36.39,34.19,33.49,33.2,33.4,26.91,27.82,29.24,33.08,34.08,29.74,45.56,39.38,33.81,28.08,24.76,37.15,40.55,40.79,32.79,33,32.34,31.31,28.93,35.51,30.23,39.24,33.67,0
dn_Cartago_d1_7_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d1_7_1_Bandwidth+OUT_percent,35.69,35.92,34.28,33.28,32.93,35.47,27.72,28.83,28.25,33.62,34.33,28.82,45.29,39.54,32.26,26.16,24.78,72.48,40.02,40.69,32.84,33.51,33.1,30.58,29.12,35.87,30.42,39.82,32.28,0
dn_Cartago_d2_0_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_0_0_Bandwidth+OUT_percent,75.69,75.94,77.17,74.54,74.56,73.18,76.04,78.32,74.53,82.73,86.64,75.25,76.5,76.19,75.23,82.21,75.72,74.64,69.6,82.64,80.31,81.56,79.83,81.32,78.9,78.88,81.17,88.8,89.19,0
dn_Cartago_d2_0_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_0_1_Bandwidth+OUT_percent,76.24,77.56,74.46,74.94,77,73.66,73.68,75.81,75.39,81.59,85.89,76.6,75.4,75.25,76.97,82.71,74.63,74.26,68.75,82.68,83.49,78.58,81.11,80.67,79.16,79.22,81.13,88.7,87.46,0
dn_Cartago_d2_1_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_1_0_Bandwidth+OUT_percent,48.26,52.95,48.26,47.93,40.5,45.05,43.18,43.58,38.5,40.96,50.74,41.28,52.63,59.56,44.87,46.15,44.35,45.81,43.47,50.67,50.16,50.41,52.62,44.65,52.2,52.44,56.11,42.19,46.43,0
dn_Cartago_d2_1_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_1_1_Bandwidth+OUT_percent,45.7,46.85,45.49,47.6,40.63,45.47,42.63,45.28,37.42,40.91,47.77,42.53,51.55,57.72,45.55,48.35,44.49,45.82,39.19,52.28,46.23,51.48,50.9,45,52.71,50.84,54.46,42.22,46.45,0
dn_Cartago_d2_2_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_2_0_Bandwidth+OUT_percent,66.66,54.27,65.47,59.25,56.17,54.44,63.43,53.24,62.49,53.32,61.77,58.29,58.83,59.37,59.86,63.16,61.31,55.06,53.4,61.6,59.07,66,64.74,64.66,55.3,56.71,73.14,62.13,56.26,0
dn_Cartago_d2_2_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_2_1_Bandwidth+OUT_percent,68.8,54.45,60.65,60.25,57.61,55.13,63.37,55.16,64.62,54.2,61.21,58.43,59.13,60.29,59.81,64.88,63.59,55.52,55.63,62.25,58.56,64.6,64.85,65.01,54.91,55.93,72.45,67.45,56.39,0
dn_Cartago_d2_3_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_3_0_Bandwidth+OUT_percent,36.38,24.4,23.97,32.46,31.58,28.97,26.68,37.66,25.82,31.83,28.65,28.86,33.63,30.5,33.22,24.24,28.28,29,25.88,38.5,39.25,37.01,26.15,26.77,29.67,34.9,40.56,31.87,31.61,0
dn_Cartago_d2_3_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_3_1_Bandwidth+OUT_percent,36.17,26.9,26.37,31.09,31.15,29.36,26.74,37.26,26.18,32.04,30.01,29.13,33.19,30.02,34.8,25.9,28.43,28.9,25.92,38.1,36.54,34.75,25.7,27.23,30.02,33.96,40.36,32.23,31.32,0
dn_Cartago_d2_4_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_4_0_Bandwidth+OUT_percent,88.78,64.39,77.71,78.97,76.09,72.03,70.48,78.9,65.15,73.34,78.07,71.23,74.97,82.16,75.35,71.42,69.5,73.92,63.47,78.77,75.91,80.18,77.42,65.29,79.27,72.82,71.08,80.8,76.27,0
dn_Cartago_d2_4_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_4_1_Bandwidth+OUT_percent,90,64.94,77.72,79.61,76.15,73.47,70.32,76.3,65.47,71.96,78.05,71.85,75.44,82.36,74.88,72.71,68.29,72.48,69.76,80.67,76.23,80.3,77.61,65.19,80.9,73.81,71.39,81.72,76.49,0
dn_Cartago_d2_5_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_5_0_Bandwidth+OUT_percent,70.24,56.39,69.95,69.36,66.5,62.27,70.42,66.75,56.95,71.34,62.05,64.18,79.33,66.55,69.58,69.47,67.71,57,59.15,76.67,84.32,60.46,71.87,60.34,53.11,67.95,58.82,60.65,66.37,0
dn_Cartago_d2_5_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_5_1_Bandwidth+OUT_percent,70.98,57.45,69.49,69.49,69.29,61.98,69.36,67.48,57.56,71.69,61.91,64.32,79.36,66.62,70.89,69.89,68.74,60.09,58.58,74.11,84.64,58.43,73.07,60.17,53.56,65.42,58.83,62.51,62.45,0
dn_Cartago_d2_6_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_6_0_Bandwidth+OUT_percent,55.59,61.24,56.9,55.26,60.85,50.39,51.92,54.13,54.2,53.36,64.95,54.2,61.94,62.96,55.12,54.67,56.95,61.08,57.61,58.56,62.89,68.94,54.94,65.64,78.93,61.19,60.39,57.54,61.7,0
dn_Cartago_d2_6_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_6_1_Bandwidth+OUT_percent,55.4,62.56,56.69,55.79,63.45,49.78,52.92,52.65,55.12,53.27,63.43,55.64,62.96,63.65,56.38,56.45,58,59.78,56.85,57.92,61.7,69.8,57.1,68.21,78.93,60.63,62.75,57.57,61.96,0
dn_Cartago_d2_7_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_7_0_Bandwidth+OUT_percent,77.77,77.29,75.82,69.56,72.67,76.57,82.28,71.89,73.18,70.64,78.33,79.19,82.24,76.24,74.05,80.31,71.45,76.98,75.13,78.65,74.41,74.12,87.42,78.91,85.12,83.56,77.83,82.9,84.76,0
dn_Cartago_d2_7_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d2_7_1_Bandwidth+OUT_percent,73.2,74.31,74.99,69.92,73.99,78.41,82.02,70.08,74.08,71.25,78.2,79.64,82.27,76.31,74.57,81.1,69.27,78.58,75.6,79.79,75.16,76.29,87.61,79.13,84.5,83.28,77.55,79.97,84.05,0
dn_Cartago_d3_0_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_0_0_Bandwidth+OUT_percent,40.83,43.16,39.58,42,41.36,45.78,38.44,39.91,41.61,43.98,51.15,41.3,53.62,40.19,36.45,42.63,38.15,41.79,38.6,46.59,48.81,51.1,43.43,60.88,47.83,50.13,43.24,46.6,46.39,0
dn_Cartago_d3_0_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_0_1_Bandwidth+OUT_percent,40.85,42.23,39.79,40.89,39.67,46.04,38.83,41.11,42,42.62,51.65,41.99,52.52,39.27,36.3,42.53,37.79,41.95,38.21,46.27,48.97,51.87,44.01,60.11,47.82,50.46,43.24,46.8,46.53,0
dn_Cartago_d3_1_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_1_0_Bandwidth+OUT_percent,31.86,34.81,33.16,34.49,29.61,38.22,35.52,26.44,25.84,26.08,34.53,42.77,37.81,35.49,35.3,30.16,35.47,31.85,38.2,47.66,43.99,38.68,36.33,46.29,43.69,39.54,30.14,31.81,28.66,0
dn_Cartago_d3_1_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_1_1_Bandwidth+OUT_percent,31.61,34.51,33.52,34.53,28.76,38.35,36.81,26.47,25.29,27.37,37.06,39.65,36.91,36.71,34.05,29.96,34.58,32,37.53,48.9,45.71,36.52,36.39,46.72,47.78,40.87,30.98,26.53,27.3,0
dn_Cartago_d3_2_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_2_0_Bandwidth+OUT_percent,92.53,89.52,83.37,86.41,83.76,84.77,83.77,82.79,80.71,85.38,89.79,91.78,89.28,84.33,86.66,89.91,84.76,90.52,82.68,90.57,86.02,89.85,89.66,84.38,85.2,91.2,85.97,85.98,83.82,1
dn_Cartago_d3_2_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_2_1_Bandwidth+OUT_percent,90.55,88.67,83.32,86.65,83.11,84.42,85.68,80.98,80.49,85.2,88.63,91.13,88.78,83.49,87.85,87.5,87.89,89.93,79.98,91.88,83.43,90.15,89.98,84.79,85.2,91.43,86.08,86.32,85.62,1
dn_Cartago_d3_3_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_3_0_Bandwidth+OUT_percent,72.7,75.54,74.31,72.49,63.91,70.17,78.86,70.47,69.14,68.49,72.27,72.22,72.91,73.26,73.26,75.07,69.91,67.69,72.64,87.71,69.78,76.87,75.91,82.59,73.61,77.34,83.51,81.04,77.63,0
dn_Cartago_d3_3_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_3_1_Bandwidth+OUT_percent,74.15,76.38,73.63,72.49,64.79,71.4,80.6,70.28,69.13,69.53,73.21,72.83,73.48,73.27,75.25,75.17,70.2,68.03,71.71,86.27,71.93,76.73,75.88,80.12,73.91,75,83.16,81.38,77.79,0
dn_Cartago_d3_4_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_4_0_Bandwidth+OUT_percent,81.48,85.03,80.34,84.74,88.72,84.56,88.88,84.51,78.8,83.89,87.55,86.67,87.23,86.94,85.71,83.49,83.94,85.09,85.5,89.08,83.47,91.87,86.91,80.97,83.05,86.27,84.99,87.87,83.26,1
dn_Cartago_d3_4_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_4_1_Bandwidth+OUT_percent,82.35,82.64,80.39,84.36,89.23,84.93,87.34,88.17,77.75,84.9,86.2,89,88.63,87.62,85.7,84.08,84.12,86,85.35,90.03,84.79,91.36,84.93,82.74,82.31,87.52,83.92,87.8,81.23,1
dn_Cartago_d3_5_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_5_0_Bandwidth+OUT_percent,49.47,41.19,40.07,49.83,44.75,42.94,41.18,47.64,56.41,54.14,55.72,57.75,52.62,46.36,40.6,45.99,36.21,49.22,62.66,52.33,49.73,56.35,45.1,62.08,51.82,57.87,39.82,44.48,42.95,0
dn_Cartago_d3_5_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_5_1_Bandwidth+OUT_percent,49.43,41.38,40.2,47.66,44.46,42.76,41.21,47.45,55.6,53.98,55,57.74,53.46,46.27,42.44,45.72,36.27,44.84,61.64,51.55,49.78,56.39,46.45,61.96,51.89,60.21,39.82,44,43.03,0
dn_Cartago_d3_6_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_6_0_Bandwidth+OUT_percent,68.98,67.11,64.21,73.7,71.3,63.68,65.92,69.24,67.48,63.48,72.14,71.03,63.71,70.97,69.58,71.24,63.88,64.97,64.93,67.21,66.32,66.97,67.63,72.42,64.91,69.6,72.83,73.07,69.17,0
dn_Cartago_d3_6_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_6_1_Bandwidth+OUT_percent,70.86,67.25,64.06,78.79,73.07,64.06,63.04,68.67,68.11,63.37,72.73,72.03,63.47,71.26,69.79,66.92,64.62,65.76,64.59,66.48,65.21,66.17,66.22,72.54,65.29,70.39,73.18,72.03,68.06,0
dn_Cartago_d3_7_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_7_0_Bandwidth+OUT_percent,78.2,64.32,62.15,66.09,76,72.88,67.36,64.04,57.09,71.02,68.7,65.14,77.04,73.33,70.98,72.23,69.65,73.36,61.93,70.17,64.31,70.27,75.58,73.27,72.81,65.16,65.66,75.25,73.21,0
dn_Cartago_d3_7_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d3_7_1_Bandwidth+OUT_percent,76.88,65.57,57.12,64.21,75.5,71.93,67.14,64.83,55.37,69.69,67.09,65.45,76.34,72.71,71.42,74.36,69.85,72.42,60.74,66.52,63.97,68.87,75.66,70.39,71.2,61.63,65.29,75.28,72.97,0
dn_Cartago_d4_0_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_0_0_Bandwidth+OUT_percent,78.41,80.22,69.59,79.7,73.14,63.37,76.73,73.3,66.47,70.16,74.94,81.29,78.97,74.76,73.75,73.77,81.16,70.66,73.02,89.21,84.03,82.87,82.99,78.78,74.62,85.25,84.57,87.63,79.9,0
dn_Cartago_d4_0_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_0_1_Bandwidth+OUT_percent,78.75,79.22,68.94,78.23,72.99,64.61,75.97,73.13,67.61,71,75.62,81.31,79.18,74.59,73.84,74.45,81.15,71.09,70.73,89.01,82.44,83.07,84.32,78.64,74.61,86.04,84.62,87.88,79.88,0
dn_Cartago_d4_1_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_1_0_Bandwidth+OUT_percent,69.33,78.5,72.96,79.39,69.81,76.42,73.24,73.59,72.11,78.71,89.16,78.56,76.55,72.43,68.38,70.24,73.06,79.78,62.09,83.19,81.25,82.24,65.06,68.8,78.16,67.28,68.48,69.04,69.27,0
dn_Cartago_d4_1_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_1_1_Bandwidth+OUT_percent,70.67,78.05,72.29,79.32,70.35,76.73,74.63,73.57,71.18,78.73,88.28,79.13,77.79,73.43,69.32,67.38,74.52,79.61,62.28,81.75,81.69,80.81,67.6,66.97,75.01,68.28,68.48,68.68,67.34,0
dn_Cartago_d4_2_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_2_0_Bandwidth+OUT_percent,41.85,38.78,42.55,43.61,39.04,39.21,39.74,37.78,38.85,38.16,38.78,40.6,47.16,41.65,43.31,47.03,43.36,41.63,41.16,53.69,45.69,42.61,43.66,44.05,42.32,41.9,41.31,49,46.67,0
dn_Cartago_d4_2_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_2_1_Bandwidth+OUT_percent,43.45,39.77,42.99,40.38,38.2,38.91,39.82,38.62,38.95,38.2,40.28,41.29,46.87,42.19,43.4,46.3,42.24,40.99,39.16,52.33,45.21,43.14,43.74,44.03,43.08,40.32,41,48.92,46.58,0
dn_Cartago_d4_3_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_3_0_Bandwidth+OUT_percent,59.23,61.4,52.56,52.24,55.84,56.97,56.48,60.02,56.22,48.7,57.49,58.4,54.23,55.36,53.19,48.77,51.62,54.08,52.73,61.24,56.7,62.06,54.91,57.2,59.56,57.16,62.17,53.68,57.27,0
dn_Cartago_d4_3_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_3_1_Bandwidth+OUT_percent,59.11,61.49,53.45,52.45,55.68,56.63,56.97,60.06,57.27,48.98,58.21,59.54,54.6,53.76,52.97,48.76,52.51,55.03,52.39,61.69,56.92,60.73,54.58,58.06,59.22,57.19,61.82,53.39,57.74,0
dn_Cartago_d4_4_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_4_0_Bandwidth+OUT_percent,52.56,48.04,47.54,43.61,46.07,46.02,48.14,43.71,40.56,43.12,46.36,47.98,50.01,49.21,52.8,53.22,56.81,53.75,48.93,53.94,55.85,52.51,59.82,47.84,43.25,58.66,59.41,52.17,54.34,0
dn_Cartago_d4_4_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_4_1_Bandwidth+OUT_percent,52.5,49.07,48.08,43.79,45.72,45.54,45.66,42.94,40.76,42.28,46.55,49.62,49.56,48.58,51.63,52.25,55.6,53.09,49.28,52.71,56.05,52.5,58.85,47.68,43.55,57.09,59.53,52.15,54.26,0
dn_Cartago_d4_5_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_5_0_Bandwidth+OUT_percent,18.6,17.6,12.57,13.68,12.5,14.64,15.17,12.62,14.88,11.66,15.55,11.44,15.21,13.7,14.54,18.85,13.25,11.88,12.42,25.82,13.01,11.73,10.71,18.84,15.85,14.83,6.35,14.82,12.02,0
dn_Cartago_d4_5_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_5_1_Bandwidth+OUT_percent,18.85,16.75,12.57,13.79,12.68,14.93,15.59,12.18,14.69,11.47,15.2,11.67,14.45,13.66,14.87,19.55,13.82,11.82,12.41,25.81,13.04,12.09,10.41,19.08,15.82,14.76,6.3,14.83,12.05,0
dn_Cartago_d4_6_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_6_0_Bandwidth+OUT_percent,85.25,81.21,87.66,89.71,88.65,87.5,88.82,85.42,86.56,88.13,92.12,90.38,91.57,87.32,88.98,87.41,92.58,89.15,85.36,94.24,91.55,91.4,94.54,91.45,94.08,91.82,88.47,90.07,86.82,1
dn_Cartago_d4_6_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_6_1_Bandwidth+OUT_percent,85.23,79.7,86.35,89.04,87.79,88.11,88.42,85.31,87.79,86.4,92.27,87.95,91.99,87,88.75,87.54,92.78,89.76,85.51,92.43,91.51,91.32,94.57,91.24,92.24,91.77,88.26,92.08,87.4,1
dn_Cartago_d4_7_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_7_0_Bandwidth+OUT_percent,91.87,87.71,85.05,87.41,90.79,82.36,84.99,84.61,79.6,84.37,85.65,79.11,87.15,86.74,84.31,88.55,83.76,87.59,75.32,88.82,87.57,87.48,91.2,86,87.51,90.78,86.55,86.52,87.6,1
dn_Cartago_d4_7_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d4_7_1_Bandwidth+OUT_percent,90.66,84.68,84.82,86.89,90.31,81.98,85.1,85.69,79.67,83.26,85.55,81.69,87.37,86.39,81.3,87.3,83.82,87.45,75.75,91.23,88.17,87.44,93.74,85.75,87.15,90.6,86.82,85.89,85.65,1
dn_Cartago_d9_0_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d9_0_0_Bandwidth+OUT_percent,15.76,14.94,13.93,18.25,18.02,18.43,14.97,14.13,15.62,17.37,19.05,16.02,20.18,21.26,16.66,16.31,18.29,14.98,16.01,22,14.25,13.72,15.66,19.68,13.47,15.64,18.97,18.6,15.01,0
dn_Cartago_d9_0_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d9_0_1_Bandwidth+OUT_percent,15.6,14.53,13.98,18.22,17.92,18.06,15.08,14.84,15.96,18.24,18.77,15.75,19.55,21.33,16.24,15.97,18.3,14.62,16.43,20.92,15.72,13.77,15.62,19.57,12.99,15.74,18.83,18.24,14.87,0
dn_Cartago_d9_1_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d9_1_0_Bandwidth+OUT_percent,6.43,7.64,4.45,6.49,5.63,6.91,4.76,5.75,5.09,6.88,7.08,5.94,7.39,7.15,5.62,6.66,9.35,7.25,6.89,14.06,6.37,6.34,6.31,7.04,3.04,3.65,4.22,4.77,6.36,0
dn_Cartago_d9_1_1_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Cartago_d9_1_1_Bandwidth+OUT_percent,6.44,7.57,4.57,6.45,5.48,6.03,4.69,6,5.07,6.7,7.02,6.08,6.93,7.16,5.41,6.65,8.28,7.48,6.53,15.2,6.35,6.39,6.21,6.9,2.98,3.52,4.23,4.81,6.35,0
dn_Curridabat_10_0_0_Bandwidth+IN_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dn_Curridabat_10_0_0_Bandwidth+OUT_percent,47.49,51.77,40.41,47.96,45.59,46.68,48.04,41.52,45.1,40.2,45.18,45.45,49.74,46.2,45.47,56.36,49.23,50.7,38.57,56.63,63.82,62.62,45.77,50.55,65.13,47.78,63.15,52.34,56.77,0
